text,tokens,labels,rationales
It was accepted instead by his adviser Joe Nene .,"['It', 'was', 'accepted', 'instead', 'by', 'his', 'adviser', 'Joe', 'Nene', '.']","['B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"OTHER STATES Sensitive places in Lucknow identified , security tightened December 14 , 2008 00:00 IST City divided into nine zones ; four ASPs for supervision Lucknow : In the wake of the Mumbai terror strikes , the State police has identified 109 sensitive buildings in the city and drawn up an internal security scheme to save them from similar situations .","['OTHER', 'STATES', 'Sensitive', 'places', 'in', 'Lucknow', 'identified', ',', 'security', 'tightened', 'December', '14', ',', '2008', '00:00', 'IST', 'City', 'divided', 'into', 'nine', 'zones', ';', 'four', 'ASPs', 'for', 'supervision', 'Lucknow', ':', 'In', 'the', 'wake', 'of', 'the', 'Mumbai', 'terror', 'strikes', ',', 'the', 'State', 'police', 'has', 'identified', '109', 'sensitive', 'buildings', 'in', 'the', 'city', 'and', 'drawn', 'up', 'an', 'internal', 'security', 'scheme', 'to', 'save', 'them', 'from', 'similar', 'situations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"TRS men attack Renuka 's office 02nd December 2009 10:54 AM HYDERABAD : Telangana Rashtra Samiti ( TRS ) activists Wednesday set ablaze Congress party leader and former union minister Renuka Chowdhry 's office in Khammam town , about 200 km from here .","['TRS', 'men', 'attack', 'Renuka', ""'s"", 'office', '02nd', 'December', '2009', '10:54', 'AM', 'HYDERABAD', ':', 'Telangana', 'Rashtra', 'Samiti', '(', 'TRS', ')', 'activists', 'Wednesday', 'set', 'ablaze', 'Congress', 'party', 'leader', 'and', 'former', 'union', 'minister', 'Renuka', 'Chowdhry', ""'s"", 'office', 'in', 'Khammam', 'town', ',', 'about', '200', 'km', 'from', 'here', '.']","['B-organizer', 'B-participant', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'O', 'B-organizer', 'O', 'B-participant', 'B-etime', 'B-trigger', 'I-trigger', 'B-target', 'O', 'B-target', 'O', 'O', 'O', 'B-target', 'I-target', 'I-target', 'O', 'B-fname', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The door and windows of the office were damaged when TRS workers torched the office after throwing petrol on it , police said .","['The', 'door', 'and', 'windows', 'of', 'the', 'office', 'were', 'damaged', 'when', 'TRS', 'workers', 'torched', 'the', 'office', 'after', 'throwing', 'petrol', 'on', 'it', ',', 'police', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'O', 'B-trigger', 'O', 'B-organizer', 'B-participant', 'B-trigger', 'O', 'B-fname', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
A group of TRS workers fled after setting the office on fire .,"['A', 'group', 'of', 'TRS', 'workers', 'fled', 'after', 'setting', 'the', 'office', 'on', 'fire', '.']","['O', 'O', 'O', 'B-organizer', 'B-participant', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
"Police recovered a letter written by TRS workers threatening to carry out more such attacks to protest the arrest of their party president K. Chandrasekhara Rao , who is popularly known as KCR .","['Police', 'recovered', 'a', 'letter', 'written', 'by', 'TRS', 'workers', 'threatening', 'to', 'carry', 'out', 'more', 'such', 'attacks', 'to', 'protest', 'the', 'arrest', 'of', 'their', 'party', 'president', 'K.', 'Chandrasekhara', 'Rao', ',', 'who', 'is', 'popularly', 'known', 'as', 'KCR', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'B-participant', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Tension gripped Khammam as KCR continued his ' fast unto death ' in a government-run hospital in Khammam demanding a separate Telangana .,"['Tension', 'gripped', 'Khammam', 'as', 'KCR', 'continued', 'his', ""'"", 'fast', 'unto', 'death', ""'"", 'in', 'a', 'government-run', 'hospital', 'in', 'Khammam', 'demanding', 'a', 'separate', 'Telangana', '.']","['O', 'O', 'B-place', 'O', 'B-participant', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"KCR , who was arrested Sunday and sent to judicial custody for 14 days ahead of his ' fast unto death ' , launched the hunger strike in Khammam sub-jail .","['KCR', ',', 'who', 'was', 'arrested', 'Sunday', 'and', 'sent', 'to', 'judicial', 'custody', 'for', '14', 'days', 'ahead', 'of', 'his', ""'"", 'fast', 'unto', 'death', ""'"", ',', 'launched', 'the', 'hunger', 'strike', 'in', 'Khammam', 'sub-jail', '.']","['B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'B-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
They were caned mercilessly and shooed out of the venue when some of them raised slogans against Chief Minister YS Rajasekhara Reddy who inaugurated the two-day job mela organised by the Greater Hyderabad Municipal Corporation ( GHMC ) .,"['They', 'were', 'caned', 'mercilessly', 'and', 'shooed', 'out', 'of', 'the', 'venue', 'when', 'some', 'of', 'them', 'raised', 'slogans', 'against', 'Chief', 'Minister', 'YS', 'Rajasekhara', 'Reddy', 'who', 'inaugurated', 'the', 'two-day', 'job', 'mela', 'organised', 'by', 'the', 'Greater', 'Hyderabad', 'Municipal', 'Corporation', '(', 'GHMC', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"When the chief minister was about to inaugurate the mela in the afternoon , some candidates made a dash towards the dais , shouting : “ CM down , down ’ ’ and “ Government down , down ’ ’ .","['When', 'the', 'chief', 'minister', 'was', 'about', 'to', 'inaugurate', 'the', 'mela', 'in', 'the', 'afternoon', ',', 'some', 'candidates', 'made', 'a', 'dash', 'towards', 'the', 'dais', ',', 'shouting', ':', '“', 'CM', 'down', ',', 'down', '’', '’', 'and', '“', 'Government', 'down', ',', 'down', '’', '’', '.']","['O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'O', 'B-trigger', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"It was just a handful of aspirants who raised slogans but the police chased us out of the stadium beating us mercilessly , ’ ’ complained J Srinivas , an unemployed youth who attended the mela .","['It', 'was', 'just', 'a', 'handful', 'of', 'aspirants', 'who', 'raised', 'slogans', 'but', 'the', 'police', 'chased', 'us', 'out', 'of', 'the', 'stadium', 'beating', 'us', 'mercilessly', ',', '’', '’', 'complained', 'J', 'Srinivas', ',', 'an', 'unemployed', 'youth', 'who', 'attended', 'the', 'mela', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"BSP stir against fuel hike - Indian Express Express News Service , Express News Service : Chandigarh , Fri Jul 01 2011 , 03:05 hrs The Chandigarh unit of Bahujan Samaj Party held a protest at the rally ground in Sector 25 against the rising prices of cooking gas , petrol , diesel , etc. The protest is part of a nationwide campaign of the party on the issue .","['BSP', 'stir', 'against', 'fuel', 'hike', '-', 'Indian', 'Express', 'Express', 'News', 'Service', ',', 'Express', 'News', 'Service', ':', 'Chandigarh', ',', 'Fri', 'Jul', '01', '2011', ',', '03:05', 'hrs', 'The', 'Chandigarh', 'unit', 'of', 'Bahujan', 'Samaj', 'Party', 'held', 'a', 'protest', 'at', 'the', 'rally', 'ground', 'in', 'Sector', '25', 'against', 'the', 'rising', 'prices', 'of', 'cooking', 'gas', ',', 'petrol', ',', 'diesel', ',', 'etc.', 'The', 'protest', 'is', 'part', 'of', 'a', 'nationwide', 'campaign', 'of', 'the', 'party', 'on', 'the', 'issue', '.']","['B-organizer', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"OTHER STATES Seeking their due February 23 , 2010 00:00 IST A A A IN AGITATION MODE : Members of the ’ Pramila Devi Mahila Kalyan Sangha ’ demonstrating in front of the RDC office in Berhampur on Monday against ‘ failure ’ of implementation of NREGA in parts of Ganjam district and non-inclusion of some BPL families in the BPL list .","['OTHER', 'STATES', 'Seeking', 'their', 'due', 'February', '23', ',', '2010', '00:00', 'IST', 'A', 'A', 'A', 'IN', 'AGITATION', 'MODE', ':', 'Members', 'of', 'the', '’', 'Pramila', 'Devi', 'Mahila', 'Kalyan', 'Sangha', '’', 'demonstrating', 'in', 'front', 'of', 'the', 'RDC', 'office', 'in', 'Berhampur', 'on', 'Monday', 'against', '‘', 'failure', '’', 'of', 'implementation', 'of', 'NREGA', 'in', 'parts', 'of', 'Ganjam', 'district', 'and', 'non-inclusion', 'of', 'some', 'BPL', 'families', 'in', 'the', 'BPL', 'list', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"HYDERABAD : Exam mood back on OU campus March 24 , 2011 00:00 IST Examination mood is slowly setting in Osmania University that that has repeated postponement of examinations owing to the Telangana agitation .","['HYDERABAD', ':', 'Exam', 'mood', 'back', 'on', 'OU', 'campus', 'March', '24', ',', '2011', '00:00', 'IST', 'Examination', 'mood', 'is', 'slowly', 'setting', 'in', 'Osmania', 'University', 'that', 'that', 'has', 'repeated', 'postponement', 'of', 'examinations', 'owing', 'to', 'the', 'Telangana', 'agitation', '.']","['O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
And the students seem to be in no mood to skip them citing the agitation as they have realised that they are crucial to complete the course .,"['And', 'the', 'students', 'seem', 'to', 'be', 'in', 'no', 'mood', 'to', 'skip', 'them', 'citing', 'the', 'agitation', 'as', 'they', 'have', 'realised', 'that', 'they', 'are', 'crucial', 'to', 'complete', 'the', 'course', '.']","['O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"“ Our students are smart enough to understand that exams are crucial and they ca n't boycott them every time , ” says B. Laxmaiah , OSD to Vice-Chancellor and who has dealt with students carefully at the peak of agitation as Dean of Students ' Welfare .","['“', 'Our', 'students', 'are', 'smart', 'enough', 'to', 'understand', 'that', 'exams', 'are', 'crucial', 'and', 'they', 'ca', ""n't"", 'boycott', 'them', 'every', 'time', ',', '”', 'says', 'B.', 'Laxmaiah', ',', 'OSD', 'to', 'Vice-Chancellor', 'and', 'who', 'has', 'dealt', 'with', 'students', 'carefully', 'at', 'the', 'peak', 'of', 'agitation', 'as', 'Dean', 'of', 'Students', ""'"", 'Welfare', '.']","['O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"But with the agitation in full swing and disturbances on the campus , they were further postponed .","['But', 'with', 'the', 'agitation', 'in', 'full', 'swing', 'and', 'disturbances', 'on', 'the', 'campus', ',', 'they', 'were', 'further', 'postponed', '.']","['O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Eventually , students of the campus and constituent colleges boycotted the exams while affiliated college students wrote the exams but in lesser numbers .","['Eventually', ',', 'students', 'of', 'the', 'campus', 'and', 'constituent', 'colleges', 'boycotted', 'the', 'exams', 'while', 'affiliated', 'college', 'students', 'wrote', 'the', 'exams', 'but', 'in', 'lesser', 'numbers', '.']","['O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The poor response could be gauged from the fact that out of 21,773 candidates only 3,391 appeared and the boycott was total in campus colleges .","['The', 'poor', 'response', 'could', 'be', 'gauged', 'from', 'the', 'fact', 'that', 'out', 'of', '21,773', 'candidates', 'only', '3,391', 'appeared', 'and', 'the', 'boycott', 'was', 'total', 'in', 'campus', 'colleges', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Senior teachers , concerned about the future of students , agreed that the university administration had made a smart move to conduct classes even as the exams were boycotted to ensure that the mandatory instruction days were met with .","['Senior', 'teachers', ',', 'concerned', 'about', 'the', 'future', 'of', 'students', ',', 'agreed', 'that', 'the', 'university', 'administration', 'had', 'made', 'a', 'smart', 'move', 'to', 'conduct', 'classes', 'even', 'as', 'the', 'exams', 'were', 'boycotted', 'to', 'ensure', 'that', 'the', 'mandatory', 'instruction', 'days', 'were', 'met', 'with', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Meanwhile , students also made their intentions very clear recently when some of the JAC leaders declared that they would not be in a position to continue the agitation now as they had to concentrate on their upcoming exams .","['Meanwhile', ',', 'students', 'also', 'made', 'their', 'intentions', 'very', 'clear', 'recently', 'when', 'some', 'of', 'the', 'JAC', 'leaders', 'declared', 'that', 'they', 'would', 'not', 'be', 'in', 'a', 'position', 'to', 'continue', 'the', 'agitation', 'now', 'as', 'they', 'had', 'to', 'concentrate', 'on', 'their', 'upcoming', 'exams', '.']","['O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"“ In fact , a majority of the students were in favour of keeping the agitation and exams on different platforms .","['“', 'In', 'fact', ',', 'a', 'majority', 'of', 'the', 'students', 'were', 'in', 'favour', 'of', 'keeping', 'the', 'agitation', 'and', 'exams', 'on', 'different', 'platforms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"But the surcharged emotions after the release of Srikrishna Committee report made us to boycott exams , ” a student leader agreed .","['But', 'the', 'surcharged', 'emotions', 'after', 'the', 'release', 'of', 'Srikrishna', 'Committee', 'report', 'made', 'us', 'to', 'boycott', 'exams', ',', '”', 'a', 'student', 'leader', 'agreed', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Students declare that they cannot continue agitation as they have to concentrate on exams,"['Students', 'declare', 'that', 'they', 'cannot', 'continue', 'agitation', 'as', 'they', 'have', 'to', 'concentrate', 'on', 'exams']","['B-participant', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Students clash with police in Osmania university - Indian Express Agencies , Agencies : Hyderabad , Mon Feb 15 2010 , 14:34 hrs Over 10 security personnel and few media persons were injured on Monday in a fresh clash between students and security men in Osmania University in Hyderabad , the nerve-centre of separate Telangana agitation .","['Students', 'clash', 'with', 'police', 'in', 'Osmania', 'university', '-', 'Indian', 'Express', 'Agencies', ',', 'Agencies', ':', 'Hyderabad', ',', 'Mon', 'Feb', '15', '2010', ',', '14:34', 'hrs', 'Over', '10', 'security', 'personnel', 'and', 'few', 'media', 'persons', 'were', 'injured', 'on', 'Monday', 'in', 'a', 'fresh', 'clash', 'between', 'students', 'and', 'security', 'men', 'in', 'Osmania', 'University', 'in', 'Hyderabad', ',', 'the', 'nerve-centre', 'of', 'separate', 'Telangana', 'agitation', '.']","['B-participant', 'B-trigger', 'O', 'B-target', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Students in large numbers gathered in the campus today and hurled stones at the security personnel , including state police and personnel of Central paramilitary force , DCP ( East Zone ) Mahesh Chandra Ladda said .","['Students', 'in', 'large', 'numbers', 'gathered', 'in', 'the', 'campus', 'today', 'and', 'hurled', 'stones', 'at', 'the', 'security', 'personnel', ',', 'including', 'state', 'police', 'and', 'personnel', 'of', 'Central', 'paramilitary', 'force', ',', 'DCP', '(', 'East', 'Zone', ')', 'Mahesh', 'Chandra', 'Ladda', 'said', '.']","['B-participant', 'O', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'B-etime', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'B-target', 'I-target', 'O', 'B-target', 'O', 'B-target', 'I-target', 'I-target', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
